merged_id,game_title,game_id,vgsales_rank,platform,genre,publisher,release_year,rating,global_sales,plays,wishlist,merge_date
252,Dishonored,NULL,3938,pc,action,bethesda softworks,2012,3.9,0.51,14000,866000,04-10-2025
253,Dishonored,NULL,1197,ps3,action,bethesda softworks,2012,3.9,1.55,14000,866000,04-10-2025
254,Dishonored,NULL,1033,x360,action,bethesda softworks,2012,3.9,1.73,14000,866000,04-10-2025
255,Dishonored,NULL,3938,pc,action,bethesda softworks,2012,3.9,0.51,14000,866000,04-10-2025
256,Dishonored,NULL,1197,ps3,action,bethesda softworks,2012,3.9,1.55,14000,866000,04-10-2025
257,Dishonored,NULL,1033,x360,action,bethesda softworks,2012,3.9,1.73,14000,866000,04-10-2025
258,Disney's Aladdin,NULL,1011,snes,platform,capcom,1993,3.4,1.75,2200,85000,04-10-2025
259,DmC: Devil May Cry,NULL,4431,x360,action,capcom,2013,3,0.44,6300,448000,04-10-2025
260,DmC: Devil May Cry,NULL,2520,ps3,action,capcom,2013,3,0.82,6300,448000,04-10-2025
261,DmC: Devil May Cry,NULL,4431,x360,action,capcom,2013,3,0.44,6300,448000,04-10-2025
262,DmC: Devil May Cry,NULL,2520,ps3,action,capcom,2013,3,0.82,6300,448000,04-10-2025
263,Donkey Kong Country,NULL,72,snes,platform,nintendo,1994,3.9,9.3,11000,514000,04-10-2025
264,Donkey Kong Country,NULL,72,snes,platform,nintendo,1994,3.9,9.3,11000,514000,04-10-2025
265,Donkey Kong Country,NULL,72,snes,platform,nintendo,1994,3.9,9.3,11000,514000,04-10-2025
266,Donkey Kong Country 2: Diddy's Kong Quest,NULL,188,snes,platform,nintendo,1995,4.2,5.15,6600,455000,04-10-2025
267,Donkey Kong Country 2: Diddy's Kong Quest,NULL,188,snes,platform,nintendo,1995,4.2,5.15,6600,455000,04-10-2025
268,Donkey Kong Country Returns,NULL,126,wii,platform,nintendo,2010,3.9,6.59,5300,443000,04-10-2025
269,Dragon's Dogma,NULL,2583,x360,role-playing,capcom,2012,3.7,0.8,1100,206000,04-10-2025
270,Dragon's Dogma,NULL,979,ps3,role-playing,capcom,2012,3.7,1.78,1100,206000,04-10-2025
271,Dragon Age: Origins,NULL,600,x360,role-playing,electronic arts,2009,4,2.57,6100,534000,04-10-2025
272,Dragon Age: Origins,NULL,1064,ps3,role-playing,electronic arts,2009,4,1.69,6100,534000,04-10-2025
273,Dragon Age: Origins,NULL,3880,pc,role-playing,electronic arts,2009,4,0.51,6100,534000,04-10-2025
274,Dragon Age: Origins,NULL,600,x360,role-playing,electronic arts,2009,4,2.57,6100,534000,04-10-2025
275,Dragon Age: Origins,NULL,1064,ps3,role-playing,electronic arts,2009,4,1.69,6100,534000,04-10-2025
276,Dragon Age: Origins,NULL,3880,pc,role-playing,electronic arts,2009,4,0.51,6100,534000,04-10-2025
277,Dragon Ball GT: Final Bout,NULL,6290,ps,fighting,namco bandai games,1997,1.8,0.27,1200,23000,04-10-2025
278,Dragon Ball Z: Budokai Tenkaichi,NULL,1107,ps2,fighting,atari,2005,2.9,1.66,1700,29000,04-10-2025
279,Dragon Ball Z: Budokai Tenkaichi 3,NULL,1993,wii,fighting,atari,2007,3.9,1.04,6600,135000,04-10-2025
280,Dragon Ball Z: Budokai Tenkaichi 3,NULL,470,ps2,fighting,atari,2007,3.9,3,6600,135000,04-10-2025
281,Dragon Ball: Xenoverse,NULL,5701,xone,fighting,namco bandai games,2015,2.9,0.31,3700,71000,04-10-2025
282,Dragon Ball: Xenoverse,NULL,3630,ps3,fighting,namco bandai games,2015,2.9,0.55,3700,71000,04-10-2025
283,Dragon Ball: Xenoverse,NULL,1979,ps4,fighting,namco bandai games,2015,2.9,1.05,3700,71000,04-10-2025
284,Dragon Ball: Xenoverse,NULL,6375,x360,fighting,namco bandai games,2015,2.9,0.27,3700,71000,04-10-2025
285,Dragon Quest V: Hand of the Heavenly Bride,NULL,1157,ds,role-playing,square enix,2008,4.2,1.6,1400,478000,04-10-2025
286,Drakengard 3,NULL,5869,ps3,role-playing,square enix,2013,3.8,0.3,1900,946000,04-10-2025
287,EarthBound,NULL,2552,snes,role-playing,nintendo,1994,4.2,0.81,9000,1800,04-10-2025
288,F-Zero X,NULL,1862,n64,racing,nintendo,1998,3.9,1.1,1700,172000,04-10-2025
289,Fable II,NULL,260,x360,role-playing,microsoft game studios,2008,3.6,4.31,3200,271000,04-10-2025
290,Fallout 3,NULL,209,x360,role-playing,bethesda softworks,2008,3.4,4.96,12000,589000,04-10-2025
291,Fallout 3,NULL,300,ps3,role-playing,bethesda softworks,2008,3.4,4.01,12000,589000,04-10-2025
292,Fallout 3,NULL,2105,pc,role-playing,bethesda softworks,2008,3.4,0.99,12000,589000,04-10-2025
293,Fallout 4,NULL,110,ps4,role-playing,bethesda softworks,2015,3.1,6.96,16000,752000,04-10-2025
294,Fallout 4,NULL,288,xone,role-playing,bethesda softworks,2015,3.1,4.09,16000,752000,04-10-2025
295,Fallout 4,NULL,1632,pc,role-playing,bethesda softworks,2015,3.1,1.23,16000,752000,04-10-2025
296,Fallout 4,NULL,110,ps4,role-playing,bethesda softworks,2015,3.1,6.96,16000,752000,04-10-2025
297,Fallout 4,NULL,288,xone,role-playing,bethesda softworks,2015,3.1,4.09,16000,752000,04-10-2025
298,Fallout 4,NULL,1632,pc,role-playing,bethesda softworks,2015,3.1,1.23,16000,752000,04-10-2025
299,Fallout: New Vegas,NULL,290,x360,role-playing,bethesda softworks,2010,4.3,4.08,16000,1400,04-10-2025
300,Fallout: New Vegas,NULL,1743,pc,role-playing,bethesda softworks,2010,4.3,1.16,16000,1400,04-10-2025
301,Fallout: New Vegas,NULL,431,ps3,role-playing,bethesda softworks,2010,4.3,3.17,16000,1400,04-10-2025
302,Fallout: New Vegas,NULL,290,x360,role-playing,bethesda softworks,2010,4.3,4.08,16000,1400,04-10-2025
303,Fallout: New Vegas,NULL,1743,pc,role-playing,bethesda softworks,2010,4.3,1.16,16000,1400,04-10-2025
304,Fallout: New Vegas,NULL,431,ps3,role-playing,bethesda softworks,2010,4.3,3.17,16000,1400,04-10-2025
305,Fallout: New Vegas,NULL,290,x360,role-playing,bethesda softworks,2010,4.3,4.08,16000,1400,04-10-2025
306,Fallout: New Vegas,NULL,1743,pc,role-playing,bethesda softworks,2010,4.3,1.16,16000,1400,04-10-2025
307,Fallout: New Vegas,NULL,431,ps3,role-playing,bethesda softworks,2010,4.3,3.17,16000,1400,04-10-2025
308,Far Cry 3,NULL,460,x360,shooter,ubisoft,2012,3.7,3.04,14000,660000,04-10-2025
309,Far Cry 3,NULL,383,ps3,shooter,ubisoft,2012,3.7,3.45,14000,660000,04-10-2025
310,Far Cry 3,NULL,2108,pc,shooter,ubisoft,2012,3.7,0.98,14000,660000,04-10-2025
311,Far Cry 4,NULL,1149,xone,shooter,ubisoft,2014,3.2,1.61,8500,442000,04-10-2025
312,Far Cry 4,NULL,1339,ps3,shooter,ubisoft,2014,3.2,1.44,8500,442000,04-10-2025
313,Far Cry 4,NULL,2121,x360,shooter,ubisoft,2014,3.2,0.98,8500,442000,04-10-2025
314,Far Cry 4,NULL,3249,pc,shooter,ubisoft,2014,3.2,0.62,8500,442000,04-10-2025
315,Far Cry 4,NULL,296,ps4,shooter,ubisoft,2014,3.2,4.03,8500,442000,04-10-2025
316,Far Cry 4,NULL,1149,xone,shooter,ubisoft,2014,3.2,1.61,8500,442000,04-10-2025
317,Far Cry 4,NULL,1339,ps3,shooter,ubisoft,2014,3.2,1.44,8500,442000,04-10-2025
318,Far Cry 4,NULL,2121,x360,shooter,ubisoft,2014,3.2,0.98,8500,442000,04-10-2025
319,Far Cry 4,NULL,3249,pc,shooter,ubisoft,2014,3.2,0.62,8500,442000,04-10-2025
320,Far Cry 4,NULL,296,ps4,shooter,ubisoft,2014,3.2,4.03,8500,442000,04-10-2025
321,Fatal Frame II: Crimson Butterfly,NULL,8545,ps2,action,ubisoft,2003,4.2,0.16,1000,513000,04-10-2025
322,Fatal Frame II: Crimson Butterfly,NULL,8545,ps2,action,ubisoft,2003,4.2,0.16,1000,513000,04-10-2025
323,FIFA 14,NULL,4505,pc,sports,electronic arts,2013,3.2,0.43,2200,13000,04-10-2025
324,FIFA 14,NULL,257,x360,sports,electronic arts,2013,3.2,4.31,2200,13000,04-10-2025
325,FIFA 14,NULL,6663,3ds,sports,electronic arts,2013,3.2,0.25,2200,13000,04-10-2025
326,FIFA 14,NULL,4540,wii,sports,electronic arts,2013,3.2,0.43,2200,13000,04-10-2025
327,FIFA 14,NULL,113,ps3,sports,electronic arts,2013,3.2,6.9,2200,13000,04-10-2025
328,FIFA 14,NULL,3990,psv,sports,electronic arts,2013,3.2,0.5,2200,13000,04-10-2025
329,FIFA 14,NULL,494,ps4,sports,electronic arts,2013,3.2,2.9,2200,13000,04-10-2025
330,FIFA 14,NULL,1700,xone,sports,electronic arts,2013,3.2,1.19,2200,13000,04-10-2025
331,FIFA 14,NULL,7036,psp,sports,electronic arts,2013,3.2,0.23,2200,13000,04-10-2025
332,Final Fantasy I & II: Dawn of Souls,NULL,1702,gba,role-playing,nintendo,2004,3.4,1.19,1100,63000,04-10-2025
333,Final Fantasy III,NULL,774,ds,role-playing,square enix,2006,3.1,2.12,2600,290000,04-10-2025
334,Final Fantasy IX,NULL,174,ps,role-playing,squaresoft,2000,4.3,5.3,6800,1200,04-10-2025
335,Final Fantasy Tactics,NULL,631,ps,role-playing,squaresoft,1997,4.2,2.45,2100,681000,04-10-2025
336,Final Fantasy V,NULL,630,snes,role-playing,squaresoft,1992,3.8,2.45,2300,460000,04-10-2025
337,Final Fantasy VII,NULL,67,ps,role-playing,sony computer entertainment,1997,4.2,9.72,15000,1500,04-10-2025
338,Final Fantasy VII,NULL,67,ps,role-playing,sony computer entertainment,1997,4.2,9.72,15000,1500,04-10-2025
339,Final Fantasy VII,NULL,67,ps,role-playing,sony computer entertainment,1997,4.2,9.72,15000,1500,04-10-2025
340,Final Fantasy VIII,NULL,88,ps,role-playing,squaresoft,1999,3.6,7.86,5100,715000,04-10-2025
341,Final Fantasy X,NULL,87,ps2,role-playing,sony computer entertainment,2001,4.1,8.05,8500,990000,04-10-2025
342,Final Fantasy XIII-2,NULL,2770,x360,role-playing,square enix,2011,3.3,0.74,2300,449000,04-10-2025
343,Final Fantasy XIII-2,NULL,564,ps3,role-playing,square enix,2011,3.3,2.68,2300,449000,04-10-2025
344,Final Fantasy XIII-2,NULL,2770,x360,role-playing,square enix,2011,3.3,0.74,2300,449000,04-10-2025
345,Final Fantasy XIII-2,NULL,564,ps3,role-playing,square enix,2011,3.3,2.68,2300,449000,04-10-2025
346,Fire Emblem: Awakening,NULL,849,3ds,role-playing,nintendo,2012,3.8,2,9500,814000,04-10-2025
347,Fire Emblem: Path of Radiance,NULL,3725,gc,action,nintendo,2005,4.2,0.54,2900,716000,04-10-2025
348,Fire Emblem: Radiant Dawn,NULL,3904,wii,strategy,nintendo,2007,4,0.51,1800,497000,04-10-2025
349,Fire Emblem: Shadow Dragon,NULL,3116,ds,role-playing,nintendo,2008,3.2,0.65,1900,235000,04-10-2025
350,Fire Emblem: The Sacred Stones,NULL,2337,gba,strategy,nintendo,2004,3.7,0.89,3700,395000,04-10-2025
351,Fire Emblem: Thracia 776,NULL,6584,snes,strategy,nintendo,1999,4.1,0.26,820000,329000,04-10-2025
352,Fire Emblem: Thracia 776,NULL,6584,snes,strategy,nintendo,1999,4.1,0.26,820000,329000,04-10-2025
353,Gears of War,NULL,142,x360,shooter,microsoft game studios,2006,3.5,6.11,5300,307000,04-10-2025
354,Gears of War 2,NULL,119,x360,shooter,microsoft game studios,2008,3.7,6.76,4600,225000,04-10-2025
355,Ghost Trick: Phantom Detective,NULL,4621,ds,adventure,capcom,2010,4.4,0.42,3600,1200,04-10-2025
356,Ghost Trick: Phantom Detective,NULL,4621,ds,adventure,capcom,2010,4.4,0.42,3600,1200,04-10-2025
357,God of War,NULL,246,ps2,action,sony computer entertainment,2005,3.6,4.45,11000,896000,04-10-2025
358,God of War II,NULL,291,ps2,action,sony computer entertainment,2007,4,4.07,9300,687000,04-10-2025
359,God of War II,NULL,291,ps2,action,sony computer entertainment,2007,4,4.07,9300,687000,04-10-2025
360,God of War: Ascension,NULL,697,ps3,action,sony computer entertainment,2013,2.9,2.29,2700,351000,04-10-2025
361,God of War: Chains of Olympus,NULL,426,psp,action,sony computer entertainment,2008,3.2,3.19,4000,300000,04-10-2025
362,GoldenEye 007,NULL,85,n64,shooter,nintendo,1997,3.6,8.09,4500,334000,04-10-2025
363,Grand Theft Auto,NULL,686,ps,action,take-two interactive,1997,2.5,2.32,1600,109000,04-10-2025
364,Grand Theft Auto III,NULL,39,ps2,action,take-two interactive,2001,3.3,13.1,7800,373000,04-10-2025
365,Grand Theft Auto IV,NULL,2359,pc,action,take-two interactive,2008,3.8,0.88,14000,721000,04-10-2025
366,Grand Theft Auto IV,NULL,57,ps3,action,take-two interactive,2008,3.8,10.57,14000,721000,04-10-2025
367,Grand Theft Auto IV,NULL,52,x360,action,take-two interactive,2008,3.8,11.02,14000,721000,04-10-2025
368,Grand Theft Auto V,NULL,24,x360,action,take-two interactive,2013,3.8,16.38,30000,664000,04-10-2025
369,Grand Theft Auto V,NULL,17,ps3,action,take-two interactive,2013,3.8,21.4,30000,664000,04-10-2025
370,Grand Theft Auto V,NULL,24,x360,action,take-two interactive,2013,3.8,16.38,30000,664000,04-10-2025
371,Grand Theft Auto V,NULL,17,ps3,action,take-two interactive,2013,3.8,21.4,30000,664000,04-10-2025
372,Grand Theft Auto V,NULL,24,x360,action,take-two interactive,2013,3.8,16.38,30000,664000,04-10-2025
373,Grand Theft Auto V,NULL,17,ps3,action,take-two interactive,2013,3.8,21.4,30000,664000,04-10-2025
374,Grand Theft Auto: San Andreas,NULL,18,ps2,action,take-two interactive,2004,4.1,20.81,19000,742000,04-10-2025
375,Grand Theft Auto: Vice City,NULL,25,ps2,action,take-two interactive,2002,3.8,16.15,12000,526000,04-10-2025
376,Guitar Hero 5,NULL,1176,wii,misc,activision,2009,3.2,1.58,1100,22000,04-10-2025
377,Guitar Hero 5,NULL,1800,x360,misc,activision,2009,3.2,1.14,1100,22000,04-10-2025
378,Guitar Hero 5,NULL,1849,ps3,misc,activision,2009,3.2,1.1,1100,22000,04-10-2025
379,Guitar Hero 5,NULL,1830,ps2,misc,activision,2009,3.2,1.12,1100,22000,04-10-2025
380,Guitar Hero III: Legends of Rock,NULL,712,ps3,misc,activision,2007,3.9,2.26,6900,78000,04-10-2025
381,Guitar Hero III: Legends of Rock,NULL,16048,pc,misc,aspyr,2007,3.9,0.01,6900,78000,04-10-2025
382,Guitar Hero III: Legends of Rock,NULL,208,ps2,misc,activision,2007,3.9,4.98,6900,78000,04-10-2025
383,Guitar Hero III: Legends of Rock,NULL,231,wii,misc,activision,2007,3.9,4.62,6900,78000,04-10-2025
384,Guitar Hero III: Legends of Rock,NULL,238,x360,misc,activision,2007,3.9,4.53,6900,78000,04-10-2025
385,Gun,NULL,1723,ps2,shooter,activision,2005,3.3,1.17,1400,152000,04-10-2025
386,Gun,NULL,3861,xb,shooter,activision,2005,3.3,0.52,1400,152000,04-10-2025
387,Gun,NULL,8121,gc,shooter,activision,2005,3.3,0.18,1400,152000,04-10-2025
388,Half-Life 2,NULL,667,pc,shooter,vivendi games,2004,4.2,2.37,15000,1000,04-10-2025
389,Halo 3,NULL,44,x360,shooter,microsoft game studios,2007,4.2,12.14,12000,528000,04-10-2025
390,Halo 4,NULL,66,x360,shooter,microsoft game studios,2012,3,9.76,7600,277000,04-10-2025
391,Halo 4,NULL,66,x360,shooter,microsoft game studios,2012,3,9.76,7600,277000,04-10-2025
392,Halo 5: Guardians,NULL,261,xone,shooter,microsoft game studios,2015,2.5,4.26,3500,257000,04-10-2025
393,Halo: Reach,NULL,63,x360,shooter,microsoft game studios,2010,4,9.88,11000,370000,04-10-2025
394,Halo: The Master Chief Collection,NULL,440,xone,shooter,microsoft game studios,2014,4.2,3.15,5100,463000,04-10-2025
395,Haunting Ground,NULL,11931,ps2,action,capcom,2005,3.8,0.07,597000,572000,04-10-2025
396,Hitman: Blood Money,NULL,4875,x360,action,eidos interactive,2006,4,0.4,3200,238000,04-10-2025
397,Hitman: Blood Money,NULL,14084,pc,action,eidos interactive,2006,4,0.04,3200,238000,04-10-2025
398,Hitman: Blood Money,NULL,3966,ps2,action,eidos interactive,2006,4,0.5,3200,238000,04-10-2025
399,Hitman: Blood Money,NULL,9096,xb,action,eidos interactive,2006,4,0.14,3200,238000,04-10-2025
400,Hotel Dusk: Room 215,NULL,3578,ds,adventure,nintendo,2007,4,0.56,1600,838000,04-10-2025
401,Ico,NULL,4168,ps2,action,sony computer entertainment,2001,4,0.47,3500,1200,04-10-2025
402,Infamous 2,NULL,941,ps3,action,sony computer entertainment,2011,3.7,1.85,4400,343000,04-10-2025
403,Infamous: Second Son,NULL,539,ps4,action,sony computer entertainment,2014,3.4,2.78,7600,574000,04-10-2025
404,Infamous: Second Son,NULL,539,ps4,action,sony computer entertainment,2014,3.4,2.78,7600,574000,04-10-2025
405,Injustice: Gods Among Us,NULL,7610,wiiu,fighting,warner bros. interactive entertainment,2013,3,0.2,7100,112000,04-10-2025
406,Injustice: Gods Among Us,NULL,1372,x360,fighting,warner bros. interactive entertainment,2013,3,1.41,7100,112000,04-10-2025
407,Injustice: Gods Among Us,NULL,9159,psv,fighting,warner bros. interactive entertainment,2013,3,0.14,7100,112000,04-10-2025
408,Injustice: Gods Among Us,NULL,1592,ps3,fighting,warner bros. interactive entertainment,2013,3,1.25,7100,112000,04-10-2025
409,Injustice: Gods Among Us,NULL,2395,ps4,fighting,warner bros. interactive entertainment,2013,3,0.87,7100,112000,04-10-2025
410,JoJo's Bizarre Adventure,NULL,15163,ps,fighting,virgin interactive,1999,3.7,0.02,634000,82000,04-10-2025
411,JoJo's Bizarre Adventure: Eyes of Heaven,NULL,14377,ps3,fighting,namco bandai games,2015,2.8,0.03,1700,196000,04-10-2025
412,JoJo's Bizarre Adventure: Eyes of Heaven,NULL,14230,ps4,fighting,namco bandai games,2015,2.8,0.03,1700,196000,04-10-2025
413,Journey,NULL,6619,ps3,adventure,sony computer entertainment europe,2012,3.9,0.25,12000,1700,04-10-2025
414,Journey,NULL,6619,ps3,adventure,sony computer entertainment europe,2012,3.9,0.25,12000,1700,04-10-2025
415,Journey,NULL,6619,ps3,adventure,sony computer entertainment europe,2012,3.9,0.25,12000,1700,04-10-2025
416,Just Cause 2,NULL,978,ps3,action,square enix,2010,3.2,1.78,5100,142000,04-10-2025
417,Just Cause 2,NULL,1134,x360,action,square enix,2010,3.2,1.62,5100,142000,04-10-2025
418,Just Cause 2,NULL,9549,pc,action,square enix,2010,3.2,0.13,5100,142000,04-10-2025
419,Just Cause 3,NULL,9138,pc,action,square enix,2015,3.1,0.14,4900,155000,04-10-2025
420,Just Cause 3,NULL,949,ps4,action,square enix,2015,3.1,1.83,4900,155000,04-10-2025
421,Just Cause 3,NULL,2369,xone,action,square enix,2015,3.1,0.88,4900,155000,04-10-2025
422,Katamari Damacy,NULL,2816,ps2,puzzle,namco bandai games,2004,4.2,0.73,4100,761000,04-10-2025
423,Katamari Damacy,NULL,2816,ps2,puzzle,namco bandai games,2004,4.2,0.73,4100,761000,04-10-2025
424,Kid Icarus: Uprising,NULL,1550,3ds,action,nintendo,2012,4.1,1.28,5400,924000,04-10-2025
425,Killer7,NULL,11240,ps2,action,capcom,2005,4.3,0.09,2800,1300,04-10-2025
426,Killer7,NULL,8820,gc,action,capcom,2005,4.3,0.15,2800,1300,04-10-2025
427,Killzone 3,NULL,529,ps3,shooter,sony computer entertainment,2011,3.1,2.79,1300,91000,04-10-2025
428,Kingdom Hearts,NULL,132,ps2,role-playing,sony computer entertainment,2002,3.6,6.4,12000,1000,04-10-2025
429,Kingdom Hearts,NULL,132,ps2,role-playing,sony computer entertainment,2002,3.6,6.4,12000,1000,04-10-2025
430,Kingdom Hearts,NULL,132,ps2,role-playing,sony computer entertainment,2002,3.6,6.4,12000,1000,04-10-2025
431,Kingdom Hearts II,NULL,256,ps2,role-playing,square enix,2005,4.3,4.33,9600,652000,04-10-2025
432,Kingdoms of Amalur: Reckoning,NULL,2390,ps3,role-playing,electronic arts,2012,3.2,0.87,1200,106000,04-10-2025
433,Kingdoms of Amalur: Reckoning,NULL,2351,x360,role-playing,electronic arts,2012,3.2,0.89,1200,106000,04-10-2025
434,Kingdoms of Amalur: Reckoning,NULL,5788,pc,role-playing,electronic arts,2012,3.2,0.31,1200,106000,04-10-2025
435,Kirby's Adventure,NULL,1012,nes,platform,nintendo,1993,3.6,1.75,6000,217000,04-10-2025
436,Kirby's Adventure,NULL,1012,nes,platform,nintendo,1993,3.6,1.75,6000,217000,04-10-2025
437,Kirby's Dream Land,NULL,192,gb,platform,nintendo,1992,3.2,5.13,5300,178000,04-10-2025
438,Kirby's Dream Land 2,NULL,672,gb,platform,nintendo,1995,3.2,2.36,2300,146000,04-10-2025
439,Kirby's Dream Land 3,NULL,5202,snes,platform,nintendo,1997,3.4,0.36,2600,179000,04-10-2025
440,Kirby Super Star Ultra,NULL,482,ds,platform,nintendo,2008,4.3,2.96,5800,427000,04-10-2025
441,Kirby Super Star Ultra,NULL,482,ds,platform,nintendo,2008,4.3,2.96,5800,427000,04-10-2025
442,Kirby: Planet Robobot,NULL,2450,3ds,action,nintendo,2016,4.2,0.85,3600,644000,04-10-2025
443,Klonoa 2: Lunatea's Veil,NULL,5475,ps2,platform,sony computer entertainment,2001,4.2,0.33,1100,399000,04-10-2025
444,Klonoa: Door to Phantomile,NULL,8053,ps,platform,sony computer entertainment,1997,4.1,0.18,2200,590000,04-10-2025
445,Klonoa: Door to Phantomile,NULL,8053,ps,platform,sony computer entertainment,1997,4.1,0.18,2200,590000,04-10-2025
446,Left 4 Dead,NULL,15092,pc,shooter,electronic arts,2008,3.6,0.02,8600,213000,04-10-2025
447,Left 4 Dead,NULL,370,x360,shooter,electronic arts,2008,3.6,3.52,8600,213000,04-10-2025
448,Left 4 Dead 2,NULL,302,x360,shooter,electronic arts,2009,3.9,3.99,19000,358000,04-10-2025
449,Left 4 Dead 2,NULL,5160,pc,shooter,valve software,2009,3.9,0.37,19000,358000,04-10-2025
450,Left 4 Dead 2,NULL,302,x360,shooter,electronic arts,2009,3.9,3.99,19000,358000,04-10-2025
451,Left 4 Dead 2,NULL,5160,pc,shooter,valve software,2009,3.9,0.37,19000,358000,04-10-2025
452,LEGO Batman 2: DC Super Heroes,NULL,1634,ps3,action,warner bros. interactive entertainment,2012,3.5,1.22,4600,132000,04-10-2025
453,LEGO Batman 2: DC Super Heroes,NULL,1312,wii,action,warner bros. interactive entertainment,2012,3.5,1.46,4600,132000,04-10-2025
454,LEGO Batman 2: DC Super Heroes,NULL,5158,psv,action,warner bros. interactive entertainment,2012,3.5,0.37,4600,132000,04-10-2025
455,LEGO Batman 2: DC Super Heroes,NULL,2771,3ds,action,warner bros. interactive entertainment,2012,3.5,0.74,4600,132000,04-10-2025
456,LEGO Batman 2: DC Super Heroes,NULL,1077,x360,action,warner bros. interactive entertainment,2012,3.5,1.68,4600,132000,04-10-2025
457,LEGO Batman 2: DC Super Heroes,NULL,2679,ds,action,warner bros. interactive entertainment,2012,3.5,0.77,4600,132000,04-10-2025
458,LEGO Batman 3: Beyond Gotham,NULL,2194,x360,action,warner bros. interactive entertainment,2014,3.1,0.95,2900,113000,04-10-2025
459,LEGO Batman 3: Beyond Gotham,NULL,4029,psv,action,warner bros. interactive entertainment,2014,3.1,0.49,2900,113000,04-10-2025
460,LEGO Batman 3: Beyond Gotham,NULL,2551,ps3,action,warner bros. interactive entertainment,2014,3.1,0.81,2900,113000,04-10-2025
461,LEGO Batman 3: Beyond Gotham,NULL,2265,ps4,action,warner bros. interactive entertainment,2014,3.1,0.92,2900,113000,04-10-2025
462,LEGO Batman 3: Beyond Gotham,NULL,4175,wiiu,action,warner bros. interactive entertainment,2014,3.1,0.47,2900,113000,04-10-2025
463,LEGO Batman 3: Beyond Gotham,NULL,12334,pc,action,warner bros. interactive entertainment,2014,3.1,0.06,2900,113000,04-10-2025
464,LEGO Batman 3: Beyond Gotham,NULL,4316,3ds,action,warner bros. interactive entertainment,2014,3.1,0.45,2900,113000,04-10-2025
465,LEGO Batman 3: Beyond Gotham,NULL,4551,xone,action,warner bros. interactive entertainment,2014,3.1,0.43,2900,113000,04-10-2025
466,LEGO Harry Potter: Years 1-4,NULL,1168,x360,action,warner bros. interactive entertainment,2010,3.2,1.59,4100,113000,04-10-2025
467,LEGO Harry Potter: Years 1-4,NULL,1422,ps3,action,warner bros. interactive entertainment,2010,3.2,1.37,4100,113000,04-10-2025
468,LEGO Harry Potter: Years 1-4,NULL,619,wii,action,warner bros. interactive entertainment,2010,3.2,2.49,4100,113000,04-10-2025
469,LEGO Harry Potter: Years 1-4,NULL,14963,pc,action,warner bros. interactive entertainment,2010,3.2,0.02,4100,113000,04-10-2025
470,LEGO Harry Potter: Years 1-4,NULL,673,ds,action,warner bros. interactive entertainment,2010,3.2,2.35,4100,113000,04-10-2025
471,LEGO Harry Potter: Years 1-4,NULL,2888,psp,action,warner bros. interactive entertainment,2010,3.2,0.71,4100,113000,04-10-2025
472,LEGO Marvel Super Heroes,NULL,692,x360,action,warner bros. interactive entertainment,2013,3.6,2.3,6000,126000,04-10-2025
473,LEGO Marvel Super Heroes,NULL,2346,3ds,action,warner bros. interactive entertainment,2013,3.6,0.89,6000,126000,04-10-2025
474,LEGO Marvel Super Heroes,NULL,4058,ds,action,warner bros. interactive entertainment,2013,3.6,0.49,6000,126000,04-10-2025
475,LEGO Marvel Super Heroes,NULL,3082,psv,action,warner bros. interactive entertainment,2013,3.6,0.66,6000,126000,04-10-2025
476,LEGO Marvel Super Heroes,NULL,2776,wiiu,action,warner bros. interactive entertainment,2013,3.6,0.74,6000,126000,04-10-2025
477,LEGO Marvel Super Heroes,NULL,8097,pc,action,warner bros. interactive entertainment,2013,3.6,0.18,6000,126000,04-10-2025
478,LEGO Marvel Super Heroes,NULL,2009,xone,action,warner bros. interactive entertainment,2013,3.6,1.04,6000,126000,04-10-2025
479,LEGO Marvel Super Heroes,NULL,848,ps3,action,warner bros. interactive entertainment,2013,3.6,2,6000,126000,04-10-2025
480,LEGO Marvel Super Heroes,NULL,1195,ps4,action,warner bros. interactive entertainment,2013,3.6,1.56,6000,126000,04-10-2025
481,LEGO Marvel Super Heroes,NULL,692,x360,action,warner bros. interactive entertainment,2013,3.6,2.3,6000,126000,04-10-2025
482,LEGO Marvel Super Heroes,NULL,2346,3ds,action,warner bros. interactive entertainment,2013,3.6,0.89,6000,126000,04-10-2025
483,LEGO Marvel Super Heroes,NULL,4058,ds,action,warner bros. interactive entertainment,2013,3.6,0.49,6000,126000,04-10-2025
484,LEGO Marvel Super Heroes,NULL,3082,psv,action,warner bros. interactive entertainment,2013,3.6,0.66,6000,126000,04-10-2025
485,LEGO Marvel Super Heroes,NULL,2776,wiiu,action,warner bros. interactive entertainment,2013,3.6,0.74,6000,126000,04-10-2025
486,LEGO Marvel Super Heroes,NULL,8097,pc,action,warner bros. interactive entertainment,2013,3.6,0.18,6000,126000,04-10-2025
487,LEGO Marvel Super Heroes,NULL,2009,xone,action,warner bros. interactive entertainment,2013,3.6,1.04,6000,126000,04-10-2025
488,LEGO Marvel Super Heroes,NULL,848,ps3,action,warner bros. interactive entertainment,2013,3.6,2,6000,126000,04-10-2025
489,LEGO Marvel Super Heroes,NULL,1195,ps4,action,warner bros. interactive entertainment,2013,3.6,1.56,6000,126000,04-10-2025
